Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Mouse Striatum Drd2 Medium Spiny Neuron Markers PMID19013282	9/613	3.206650e-01	7.330110e-01	0	0	1.230268e+00	1.399256e+00	SBK1;HECTD1;RASL10B;ANKRD11;PDXP;CTNNB1;TNRC18;FBXO45;UNG
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Striatum Of 10 Mon HD Q175 Mice Vs Q20 PXD006302	7/461	3.213457e-01	7.330110e-01	0	0	1.272026e+00	1.444053e+00	CAR2;NAGK;TRIM28;VIM;CRIP1;CAMKK1;IGF2R
HDSigDB_Mouse_2021	Differentially Expressed Genes In Corrected NPCs Vs HD NPCs GSE93767	1/32	3.217532e-01	7.330110e-01	0	0	2.651613e+00	3.006850e+00	JRK
HDSigDB_Mouse_2021	Down-regulated Proteins In Cortex Of 10 Mon HD Q175 Mice Vs Q20 PXD005485	1/32	3.217532e-01	7.330110e-01	0	0	2.651613e+00	3.006850e+00	CAMKK1
HDSigDB_Mouse_2021	Expression In Cerebellum Of Spinocerebellar Ataxia 7 Mice GSE9914	1/32	3.217532e-01	7.330110e-01	0	0	2.651613e+00	3.006850e+00	ANXA2
HDSigDB_Mouse_2021	Rostral Neuron-Enriched Genes PMID20071532	1/32	3.217532e-01	7.330110e-01	0	0	2.651613e+00	3.006850e+00	OCIAD2
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	13/926	3.258707e-01	7.415021e-01	0	0	1.176947e+00	1.319657e+00	SPARC;PARP1;INSR;RARRES2;ARHGAP29;MIF;1110065P20RIK;CAMKK1;HSP90B1;RPS14;NASP;UBN2;RNPEP
HDSigDB_Mouse_2021	Genes Changed In Astrocytes Of HdhQ111 Vs HdhQ20 PMID32681824	3/167	3.266813e-01	7.424574e-01	0	0	1.506072e+00	1.684949e+00	COX8A;NAPB;BIRC6
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs Miz4 Stem Cell Line GSE22651	49/3807	3.275020e-01	7.425739e-01	0	0	1.086639e+00	1.212973e+00	YWHAE;COX7B;RPL32;RPLP1;RPLP0;NRARP;DBI;MRPL33;RPS14;SALL1;SNRPD2;YWHAQ;GLIPR2;MDK;FTH1;MAGOH;RNPEP;SLC39A6;NINL;LBR;CCT3;RFC4;RPL23;TMOD3;COL4A1;TNNT2;NHP2;BLVRB;RPL26;CTR9;PTN;UQCRH;ANAPC11;UNG;MIER3;PLCG2;SERF1;RPS2;MEST;POLR2J;SNX6;CAR2;ANKRD27;1110004F10RIK;SMU1;PSMC5;LSM6;NASP;CTNNB1
HDSigDB_Mouse_2021	Down-regulated Genes In Pons Of ATXN3 KO Mice GSE117605	17/1241	3.275142e-01	7.425739e-01	0	0	1.149244e+00	1.282813e+00	SRRM2;HCN4;RPL4;ZFHX3;RPL32;COX6C;TOX2;NASP;BLOC1S1;GOLGB1;UBN2;NCL;HNRNPA2B1;CYTB;ZC3H13;MEST;TOMM6
HDSigDB_Mouse_2021	Striatum RNA M11 Module (Greenyellow) PMID26900923	4/240	3.282707e-01	7.434020e-01	0	0	1.396195e+00	1.555245e+00	CAR2;CDH5;GJA1;FTH1
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs BG02 Cell Line GSE22651	48/3728	3.289998e-01	7.441661e-01	0	0	1.086664e+00	1.208042e+00	YWHAE;NAPB;IFITM1;SPARC;PDXP;CRMP1;CRIP2;DBI;RFNG;CRIP1;UNG;HSP90B1;PRDX2;LDHA;SAMM50;SNRPD2;TRIM28;TMEM88;MDK;SERF1;SFN;MEST;POLR2J;SNX6;CCT3;CAR2;XBP1;ZFHX3;RFC4;ANXA2;SOX11;TFIP11;DHCR24;PA2G4;WBP11;RPS26;H19;PSMC5;TOX2;LSM6;NASP;DAD1;CTNNB1;BLVRB;RPL26;VIM;OCIAD2;ALDOA
HDSigDB_Mouse_2021	Genes Up-Regulated In Astrocytes Of R6/2 Vs WT PMID32681824	1/33	3.299392e-01	7.454036e-01	0	0	2.568620e+00	2.848206e+00	ZFHX3
HDSigDB_Mouse_2021	Liver RNA M9 Module (Magenta) PMID26900923	8/543	3.321837e-01	7.489364e-01	0	0	1.233741e+00	1.359666e+00	SF3B2;SAMM50;ARG1;1700037C18RIK;RARRES2;SFXN1;ACO1;ANAPC11
HDSigDB_Mouse_2021	Differentially Expressed Genes In ESC Vs iPSCs GSE85347	17/1245	3.322912e-01	7.489364e-01	0	0	1.145253e+00	1.261775e+00	TEAD4;DOCK6;CAR2;IFITM1;ANXA2;PLXND1;IGF2;HNRNPU;HBA-A2;PCOLCE;PDZK1IP1;RASIP1;TOX2;GOLGB1;TNNT2;TNRC18;VIM
HDSigDB_Mouse_2021	Down-regulated Genes In Cortex Of 10 Mon HD Q140 Mice Vs Q20 GSE78272	6/391	3.327341e-01	7.490235e-01	0	0	1.284819e+00	1.413830e+00	CAR2;GJA1;FIP1L1;COL4A1;RASL10B;APLN
HDSigDB_Mouse_2021	Genes Down-Regulated In HdhQ150 Vs WT Mice GSE139847	5/316	3.331184e-01	7.490235e-01	0	0	1.324868e+00	1.456371e+00	COX8A;CAR2;RASL10B;FTH1;HBA-A2
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of 10 Mon HD Q140 Mice Vs Q20 GSE78274	50/3899	3.353773e-01	7.532114e-01	0	0	1.082079e+00	1.182170e+00	DOCK6;YWHAE;SPARC;HNRNPU;NRARP;RPS15;CDH5;GJA1;SNRNP70;MDK;FTH1;RNPEP;NINL;CCT3;CCT2;SOX11;RHOA;DHDDS;EEF1A1;TOX2;KARS;COL4A1;TNNT2;MALAT1;1110038B12RIK;HCN4;RNASEK;LUZP1;ANKRD11;1110002L01RIK;CAMKK1;PPM1F;PRDX2;LDHA;UBN2;SFN;RPS2;CAR2;XBP1;ZFHX3;RASL10B;PA2G4;APLN;HNRNPL;PSMC5;SBK1;NAGK;SMOC1;SFXN1;ESAM
HDSigDB_Mouse_2021	Genes Down-Regulated In Cyproheptadine Treated STHdhQ111 Vs Control GSE129143	29/2204	3.358842e-01	7.534593e-01	0	0	1.105912e+00	1.206537e+00	YWHAE;IFITM1;LUZP1;TNKS;SIX1;CRIP2;PTN;RFNG;TTC28;PRDX2;TNRC18;MEST;NINL;PDLIM4;SRRM2;ZFHX3;GPX1;ANXA2;ARHGAP29;COL1A1;SBK1;PLSCR3;CYP2S1;HNRNPA2B1;SNAI1;CTNNB1;BIRC6;VIM;OCIAD2
HDSigDB_Mouse_2021	Genes Changed In Pons Of YAC84Q Tg(hATXN3) Mice GSE117605	22/1645	3.362892e-01	7.534783e-01	0	0	1.122539e+00	1.223325e+00	COX8A;RPL4;COX7B;ZFHX3;1110008P14RIK;RPL32;RPS5;HBA-A2;PTN;COX6C;TOX2;NASP;BLOC1S1;GOLGB1;FTH1;SMOC1;UBN2;RPLP2;SERF1;CYTB;MEST;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In Sst/Npy-expressing Interneurons Of zQ175DN Vs WT PMID32681824	6/393	3.369931e-01	7.534950e-01	0	0	1.278047e+00	1.390123e+00	MDH1;CTR9;BIRC6;CYTB;ECSIT;ZC3H13
HDSigDB_Mouse_2021	Down-regulated Genes In Striatum Of 6 Mon HD Q175 Mice Vs Q20 PMID26900923	41/3173	3.378941e-01	7.534950e-01	0	0	1.088293e+00	1.180823e+00	DOCK6;PLXND1;ANKRD11;CRIP2;PTN;RFNG;ECSIT;CAMKK1;PPM1F;HSP90B1;CDH5;SAMM50;UPK1A;GLIPR2;MDK;FTH1;UBN2;TNRC18;SFN;A930013F10RIK;CAR2;EGFL7;RASL10B;INSR;TMOD3;IGF2;DHCR24;RHOA;SBK1;KARS;CDK4;GOLGB1;CYP2S1;NCL;NHP2;BLVRB;SFXN1;MALAT1;ESAM;RPL29;SRSF9
HDSigDB_Mouse_2021	Genes Up-Regulated In NLS144 Changed Genes In Cerebellum Of S25 HD Mice GSE3248	1/34	3.380268e-01	7.534950e-01	0	0	2.490657e+00	2.701441e+00	SOX11
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Midbrain Of HD Vs Control GSE72778	1/34	3.380268e-01	7.534950e-01	0	0	2.490657e+00	2.701441e+00	JRK
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of HD Q175 Mice PMID26900923	16/1171	3.382796e-01	7.534950e-01	0	0	1.145412e+00	1.241492e+00	YWHAE;NAPB;SF3B2;ANKRD27;CRMP1;MTIF2;MRPL33;TTC28;SAMM50;SNRNP70;SMOC1;RNPEP;SLC39A6;SERF1;SFXN1;MEST
HDSigDB_Mouse_2021	Genes Up-Regulated In Endothelial Cells Of HD Patients Vs Control PMID32681824	23/1728	3.397344e-01	7.543586e-01	0	0	1.117173e+00	1.206090e+00	SRRM2;DOCK6;HSP90AB1;TNKS;INSR;TMOD3;ANKRD11;HNRNPU;ARHGAP29;CRIP2;IGF2R;PPM1F;TTC28;GJA1;HSPH1;NASP;DLC1;UBN2;PLCG2;TNRC18;SRSF4;BIRC6;SNX6
HDSigDB_Mouse_2021	Genes Changed In Astrocytes Of zQ175DN Vs WT PMID32681824	2/100	3.398001e-01	7.543586e-01	0	0	1.678849e+00	1.812146e+00	HNRNPA2B1;PTN
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of zQ175DN Vs WT PMID32681824	3/171	3.398584e-01	7.543586e-01	0	0	1.469913e+00	1.586369e+00	ZFHX3;NAGK;DLC1
HDSigDB_Mouse_2021	Genes Changed In Chat-expressing Interneurons Of zQ175DN Vs WT PMID32681824	17/1252	3.406930e-01	7.553286e-01	0	0	1.138331e+00	1.225725e+00	COX8A;HSP90AB1;LUZP1;INSR;ANKRD11;1110004F10RIK;PTN;RFNG;TTC28;EEF1A1;LARS2;NAGK;NASP;SNRNP70;DLC1;TNRC18;BIRC6
HDSigDB_Mouse_2021	Caudal Serotonergic Neuron-Enriched Genes PMID20071532	4/245	3.419166e-01	7.571579e-01	0	0	1.366879e+00	1.466918e+00	TOX2;ANXA2;HNRNPA2B1;MALAT1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Huez2.3 Line NSCs Vs ESCs GSE34201	53/4153	3.426698e-01	7.574107e-01	0	0	1.076709e+00	1.153142e+00	COX7B;RPLP1;HBA-A2;RPL8;ECSIT;RPS15;GJA1;UPK1A;RPS18;TEAD4;CCT3;EIF5A;ANXA2;PARP1;RPL23;PUS1;TFIP11;PCOLCE;MIF;DHDDS;LARS2;TMEM33;TNNT2;NCL;SRSF2;BLVRB;RPL29;LUZP1;ATP5K;MTIF2;CRIP1;RASIP1;UQCRH;UNG;LDHA;UBN2;PLCG2;SERF1;MEST;CAR2;ANKRD27;MDH1;RARRES2;SLC16A10;1110004F10RIK;RPS26;H19;SLC25A39;LSM6;NASP;CYP2S1;OCIAD2;RPS21
HDSigDB_Mouse_2021	Genes Down-Regulated In Sst/Npy-expressing Interneurons Of zQ175DN Vs WT PMID32681824	6/396	3.433934e-01	7.574107e-01	0	0	1.268020e+00	1.355359e+00	SRRM2;DLC1;UBN2;HNRNPA2B1;RNPEP;1110004F10RIK
HDSigDB_Mouse_2021	Genes Changed In The Astrocytes Of zQ175 KI Mice Vs WT At 2 Month Old GSE124846	2/101	3.441852e-01	7.574107e-01	0	0	1.661806e+00	1.772442e+00	ANKRD11;ZC3H13
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	29/2213	3.442059e-01	7.574107e-01	0	0	1.100791e+00	1.174010e+00	HCN4;SPARC;CRMP1;NRARP;DBI;CAMKK1;PPM1F;GJA1;SALL1;GLIPR2;SLC39A6;CAR2;ZFHX3;EGFL7;RARRES2;SOX11;DHCR24;MIF;TOX2;SBK1;GSTA4;NASP;CYP2S1;TNNT2;SRSF2;SFXN1;MALAT1;OCIAD2;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In SI-187 Line NSCs Vs ESCs GSE34201	50/3912	3.448379e-01	7.574107e-01	0	0	1.077555e+00	1.147253e+00	IFITM1;HSP90AB1;RPLP1;HBA-A2;RPL8;RPS15;GJA1;UPK1A;GLIPR2;TEAD4;CCT3;EGFL7;PARP1;RPL23;PUS1;TFIP11;DHDDS;LARS2;TMEM33;TNNT2;NCL;BLVRB;RPL29;LUZP1;CTR9;MTIF2;CRIP1;RASIP1;UQCRH;UNG;ALDH3B2;LDHA;HECTD1;PLCG2;SERF1;MEST;CAR2;ANKRD27;MDH1;RARRES2;SLC16A10;1110004F10RIK;RPS26;H19;SLC25A39;LSM6;CYP2S1;SNAI1;OCIAD2;RPS21
HDSigDB_Mouse_2021	Genes Changed In Corticostriatal Projection Neurons Of R6/2 Vs WT PMID32681824	20/1494	3.451772e-01	7.574107e-01	0	0	1.122626e+00	1.194135e+00	CCT3;CCT2;NAPB;1110008P14RIK;RNASEK;RPL23;SOX11;CRIP2;PTN;EEF1A1;RPS14;TOX2;LDHA;BLOC1S1;FTH1;RNPEP;SLC39A6;SFXN1;CYTB;SNX6
HDSigDB_Mouse_2021	Genes Down-Regulated In Cerebellum Atxn1[82Q]CaLoxM120A Mice Compared To Atxn1[82Q] KI Mice GSE114815	25/1894	3.459622e-01	7.574107e-01	0	0	1.107866e+00	1.175918e+00	COX7B;ATP5K;HNRNPU;ECSIT;CRIP1;UQCRH;HSP90B1;PRDX2;ALDH3B2;HSPH1;SAMM50;SNRNP70;UBN2;RPLP2;PDLIM4;SRRM2;COX8A;CAR2;HSPA5;RASL10B;MIF;COX6C;DLC1;HNRNPA2B1;RPL26
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 PXD005538	1/35	3.460171e-01	7.574107e-01	0	0	2.417279e+00	2.565379e+00	CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Genes In 2 Mon Mouse Striatum PMID26900923	1/35	3.460171e-01	7.574107e-01	0	0	2.417279e+00	2.565379e+00	TNNT2
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Hippocampus Of 5 Wk R6/2 Mice Vs WT PMID29166617	1/35	3.460171e-01	7.574107e-01	0	0	2.417279e+00	2.565379e+00	CCT2
HDSigDB_Mouse_2021	Differentially Expressed Genes In Hypothalamus/Thalamus Of HD Q175 Mice PMID26900923	6/398	3.476672e-01	7.595036e-01	0	0	1.261420e+00	1.332702e+00	CAR2;GJA1;FTH1;SMOC1;ARHGAP29;CRIP2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 12 Wk R6/2 HD Mice (Set2) GSE9804	36/2781	3.477727e-01	7.595036e-01	0	0	1.088461e+00	1.149639e+00	YWHAE;NAPB;JRK;HSP90AB1;ANKRD11;CRMP1;MTIF2;TTC28;YWHAQ;FIP1L1;SNRNP70;SLC39A6;ZC3H13;LBR;CCT5;SNX6;CCT3;CCT2;ANKRD27;INSR;TMOD3;PUS1;RPL22;ARHGAP29;SOX11;PA2G4;DHDDS;TOX2;NAGK;TNNT2;DLC1;SMOC1;HNRNPA2B1;CTNNB1;BIRC6;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Drosophila S1 Line Encoding Toxic Repeat-Containing dsRNA GSE42910	2/102	3.485608e-01	7.603508e-01	0	0	1.645105e+00	1.733846e+00	EGFL7;CTR9
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatum Of P62 KO; R6/2 HD Mice Vs P62 KO Mice GSE62210	5/323	3.497750e-01	7.606534e-01	0	0	1.295238e+00	1.360602e+00	LSM6;SMOC1;RNPEP;SOX11;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia Markers In Human Blood GSE30933	6/399	3.498061e-01	7.606534e-01	0	0	1.258145e+00	1.321526e+00	TPRA1;GPX1;NAGK;ANXA2;RNPEP;CTNNB1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Friedreich Ataxia And Normal iPSCs-derived Neurons Vs Fetal Human Tissues GSE65399	34/2622	3.499006e-01	7.606534e-01	0	0	1.089783e+00	1.144388e+00	DOCK6;HBB-Y;IFITM1;SPARC;RPLP1;HBA-A2;CRIP1;RASIP1;UQCRH;PPM1F;CDH5;LDHA;HECTD1;TMEM88;PLCG2;MEST;CAR2;XBP1;EGFL7;ANXA2;ARG1;RARRES2;IGF2;SLC16A10;PCOLCE;COL1A1;H19;SLC25A39;COL4A1;CYP2S1;DLC1;BLVRB;ESAM;OCIAD2
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs IPS-J1-12-BJ1-iPS12 Cell Line GSE22651	34/2623	3.507669e-01	7.616653e-01	0	0	1.089298e+00	1.141185e+00	IFITM1;SPARC;CRMP1;UNG;ALDH3B2;SALL1;HECTD1;SNRPD2;GLIPR2;MDK;POLR2J;SRRM2;TEAD4;CCT3;CAR2;XBP1;ZFHX3;RFC4;ANXA2;RPL23;RARRES2;DHDDS;RPS26;H19;PSMC5;LSM6;CYP2S1;TNNT2;SMOC1;NHP2;SRSF2;BLVRB;VIM;OCIAD2
HDSigDB_Mouse_2021	Striatum Protein Module pM38 (Plum1) PMID26900923	2/103	3.529268e-01	7.648079e-01	0	0	1.628734e+00	1.696317e+00	FIP1L1;IGF2R
HDSigDB_Mouse_2021	Htt Down-Regulated Genes In Mouse MEFs GSE11139	3/175	3.530192e-01	7.648079e-01	0	0	1.435436e+00	1.494623e+00	GJA1;RPLP2;TNRC18
HDSigDB_Mouse_2021	HD Changed Genes In Human Prefrontal Cortex PMID29375298	30/2306	3.557988e-01	7.698094e-01	0	0	1.092151e+00	1.128617e+00	RPL4;DOCK6;NAPB;IFITM1;RPLP1;CRABP1;SIX1;DBI;AUP1;UNG;RPS18;CPNE3;PDLIM4;GPX1;ANXA2;MDH1;RPL23;TMOD3;RARRES2;RPL22;DHCR24;PCOLCE;CWC15;DHDDS;EEF1A1;H19;LSM6;HNRNPA2B1;ESAM;RPL26
HDSigDB_Mouse_2021	Changes In DNA Methylation In Caudate Nucleus Of HD Vs Control GSE72778	9/634	3.561382e-01	7.698094e-01	0	0	1.187628e+00	1.226150e+00	RPS15;TOX2;PLSCR3;YWHAQ;DLC1;IGF2;PA2G4;POLR2J;SRSF9
HDSigDB_Mouse_2021	Mouse Cortex Cort Interneuron Markers PMID19013282	29/2228	3.581974e-01	7.730816e-01	0	0	1.092349e+00	1.121483e+00	RNASEK;NRARP;PTN;ANAPC11;ALDH3B2;UPK1A;RNPEP;SLC39A6;SERF1;SFN;A930013F10RIK;RPL18;MEST;CCT3;XBP1;EGFL7;PRMT7;PARP1;TFIP11;PCOLCE;PA2G4;DHDDS;LARS2;CYP2S1;SRSF2;ESAM;ACO1;OCIAD2;ALDOA
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp2/Olfm3-expressing Neurons Of HD Patients Vs Control PMID32681824	23/1746	3.584657e-01	7.730816e-01	0	0	1.104400e+00	1.133028e+00	SRRM2;CAR2;ZFHX3;HSP90AB1;INSR;TMOD3;ANKRD11;ARHGAP29;PTN;IGF2R;PPM1F;TTC28;TOX2;SALL1;SBK1;NASP;SMOC1;PLCG2;CTNNB1;TNRC18;BIRC6;NINL;SNX6
HDSigDB_Mouse_2021	Genes Changed In Pons Of ATXN3-dupKI HET Mice GSE117605	20/1507	3.597058e-01	7.746776e-01	0	0	1.112021e+00	1.137006e+00	COX8A;RPL4;COX7B;ZFHX3;1110008P14RIK;RPL32;RPS5;HBA-A2;COX6C;TOX2;NASP;BLOC1S1;GOLGB1;FTH1;SMOC1;UBN2;SERF1;CYTB;MEST;TOMM6
HDSigDB_Mouse_2021	ChIP-seq For H3K27ac In R6/1 Vs WT Down GSE140117	15/1109	3.600212e-01	7.746776e-01	0	0	1.132383e+00	1.156834e+00	CCT3;1110008P14RIK;ARHGAP29;SLC16A10;CRIP2;DBI;RASIP1;SBK1;SMOC1;SRSF2;RPL26;RPL29;INTS9;CNIH2;LBR
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp2/Olfm3-expressing Neurons Of R6/2 Vs WT PMID32681824	4/252	3.610458e-01	7.749253e-01	0	0	1.327821e+00	1.352718e+00	EEF1A1;YWHAE;ZFHX3;TTC28
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of REST Knock Down On Expression In HdhQ7 Control Mice GSE42107	2/105	3.616278e-01	7.749253e-01	0	0	1.596945e+00	1.624317e+00	BLOC1S1;SMOC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Astrocytes Of HdhQ111 Vs HdhQ20 PMID32681824	1/37	3.617108e-01	7.749253e-01	0	0	2.282755e+00	2.321357e+00	COX8A
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of HdhQ111 Mice GSE64478	3/178	3.628705e-01	7.749253e-01	0	0	1.410612e+00	1.429951e+00	NAGK;ANXA2;TNNT2
HDSigDB_Mouse_2021	Up-regulated Genes In Brown Adipose Tissue Of HD Q175 Mice PMID26900923	3/178	3.628705e-01	7.749253e-01	0	0	1.410612e+00	1.429951e+00	SF3B2;SAMM50;RNPEP
HDSigDB_Mouse_2021	Genes Changed In WT Vs R6/1 Both Treated With AAV2/1-control GSE139847	8/560	3.629913e-01	7.749253e-01	0	0	1.194688e+00	1.210669e+00	SPARC;1110008P14RIK;PLXND1;SMOC1;MALAT1;HBA-A2;PTN;CAMKK1
HDSigDB_Mouse_2021	Genes Down-Regulated In HttQ74 Changed Genes After 5 D Of Induction In PC12 Cells GSE10581	8/560	3.629913e-01	7.749253e-01	0	0	1.194688e+00	1.210669e+00	RPS15;LDHA;SAMM50;TIMELESS;SLC39A6;NRARP;MTIF2;RPL18
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of 6 Mon HdhQ170 Vs HdhQ20 PMID32681824	45/3531	3.641126e-01	7.764466e-01	0	0	1.071758e+00	1.082788e+00	YWHAE;NAPB;JRK;SPARC;HSP90AB1;CRIP2;DBI;FBXO45;RFNG;RPL8;GJA1;LDHA;SALL1;MIER3;SNRNP70;UBN2;MAGOH;CPNE3;SNX6;SRRM2;PRMT7;D8ERTD738E;PARP1;RPL22;SOX11;APLN;SMU1;EEF1A1;TOX2;LSM6;SBK1;NAGK;KARS;GSTA4;TMEM33;CYP2S1;TNNT2;NCL;NHP2;SRSF2;BLVRB;SRSF4;VIM;CYTB;SRSF9
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of R6/2 Vs WT PMID32681824	3/179	3.661494e-01	7.790721e-01	0	0	1.402526e+00	1.409137e+00	SPARC;CYTB;TTC28
HDSigDB_Mouse_2021	HD Changed Genes In Human Blood PMID29652574	11/797	3.661639e-01	7.790721e-01	0	0	1.154458e+00	1.159855e+00	CAR2;PSMC5;SPARC;SAMM50;D8ERTD738E;SLC39A6;DBI;VIM;RPL18;POLR2J;SNX6
HDSigDB_Mouse_2021	Genes Up-Regulated In HDACi-106 Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	23/1754	3.668660e-01	7.796929e-01	0	0	1.098808e+00	1.101839e+00	SRRM2;COX8A;EIF5A;IFITM1;ZFHX3;SPARC;TPRA1;RNASEK;GPX1;ANXA2;PCOLCE;RFNG;1110065P20RIK;ANAPC11;SAMM50;SLC25A39;NAGK;BLOC1S1;SNRNP70;CYP2S1;RNPEP;RPL26;RPS21
HDSigDB_Mouse_2021	HttQ74 Changed Genes After 5 D Of Induction In PC12 Cells GSE10581	9/641	3.680864e-01	7.798985e-01	0	0	1.174044e+00	1.173383e+00	RPS15;LDHA;SAMM50;IGF2;TIMELESS;SLC39A6;NRARP;MTIF2;RPL18
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 0 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	1/38	3.694164e-01	7.798985e-01	0	0	2.220946e+00	2.211686e+00	PLXND1
HDSigDB_Mouse_2021	HD-specific Set Of Genes (Cluster 7) PMID28499347	1/38	3.694164e-01	7.798985e-01	0	0	2.220946e+00	2.211686e+00	TNNT2
HDSigDB_Mouse_2021	Nucleotide Excision Repair Step 1A: Global Genome NER Recognition CHDI110	1/38	3.694164e-01	7.798985e-01	0	0	2.220946e+00	2.211686e+00	PARP1
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	1/38	3.694164e-01	7.798985e-01	0	0	2.220946e+00	2.211686e+00	DBI
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Microglia During Aging PMID26001565	3/180	3.694256e-01	7.798985e-01	0	0	1.394531e+00	1.388682e+00	ARHGAP29;1110004F10RIK;NRARP
HDSigDB_Mouse_2021	Genes Changed In The Heart Of Dox Treated FRDAkd Mice At 3 Wk GSE98790	2/107	3.702851e-01	7.805310e-01	0	0	1.566368e+00	1.556158e+00	1110008P14RIK;POLR2J
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In H9 Line NSCs Vs ESCs GSE34201	52/4110	3.705468e-01	7.805310e-01	0	0	1.064527e+00	1.056837e+00	IFITM1;COX7B;RPLP1;HNRNPU;NRARP;HBA-A2;RPL8;RPS15;GJA1;UPK1A;NINL;TEAD4;CCT3;ANXA2;PARP1;RPL23;PUS1;TFIP11;DHDDS;LARS2;TMEM33;NCL;BLVRB;RPL29;HCN4;HBB-Y;LUZP1;ATP5K;MTIF2;CRIP1;RASIP1;UQCRH;UNG;LDHA;UBN2;PLCG2;SERF1;SFN;MEST;CAR2;ANKRD27;RARRES2;SLC16A10;1110004F10RIK;RPS26;H19;SLC25A39;LSM6;NASP;CYP2S1;OCIAD2;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cerebrum Of 22 Wk R6/1 HD Mice GSE3621	4/256	3.719739e-01	7.824984e-01	0	0	1.306476e+00	1.292016e+00	RNPEP;IGF2;VIM;SNX6
HDSigDB_Mouse_2021	Mouse Cerebellum Bergmann Glia Cell Markers PMID19013282	32/2486	3.726261e-01	7.824984e-01	0	0	1.079694e+00	1.065852e+00	YWHAE;JRK;SPARC;NRARP;CRIP2;DBI;PTN;MRPL33;GJA1;LDHA;BLOC1S1;SNRNP70;GLIPR2;MDK;SERF1;CPNE3;PDLIM4;SNX6;RARRES2;RHOA;LARS2;SLC25A39;LSM6;NAGK;GSTA4;CDK4;DLC1;BLVRB;SFXN1;ACO1;VIM;RPS21
HDSigDB_Mouse_2021	Influence Of Hsp90 Inhibitor On Expression In R6/2 HD Mice GSE29681	9/644	3.732207e-01	7.824984e-01	0	0	1.168314e+00	1.151473e+00	XBP1;HSPH1;HSPA5;TMEM33;CYP2S1;SFXN1;MALAT1;OCIAD2;CCT5
HDSigDB_Mouse_2021	Genes Enriched In Microglia Vs Astrocytes Or Oligodendrocytes PMID23954174	16/1199	3.733738e-01	7.824984e-01	0	0	1.116619e+00	1.100065e+00	ZFHX3;GPX1;PARP1;RPLP1;RPL22;RPLP0;SALL1;PLSCR3;RPS18;TMEM88;PLCG2;NHP2;RPLP2;BLVRB;SRSF9;1110038B12RIK
HDSigDB_Mouse_2021	Genes Changed In Pons Of ATXN3 KO Mice GSE117605	18/1359	3.735400e-01	7.824984e-01	0	0	1.108616e+00	1.091688e+00	SRRM2;HCN4;RPL4;ZFHX3;RPL32;COX6C;TOX2;NASP;BLOC1S1;GOLGB1;UBN2;NCL;HNRNPA2B1;CYTB;CNIH2;ZC3H13;MEST;TOMM6
HDSigDB_Mouse_2021	Definite Astrocyte-Enriched Genes PMID18171944	3/182	3.759688e-01	7.867189e-01	0	0	1.378809e+00	1.348818e+00	GJA1;NRARP;PDLIM4
